Namespace(b1=0.5, b2=0.999, batch_size=64, channels=3, img_size=128, latent_dim=100, lr=0.0002, n_cpu=8, n_epochs=200, sample_interval=400)
[Epoch 107/200] [Batch 16/27] [D loss: 0.722919] [G loss: 0.698363]
[Epoch 107/200] [Batch 17/27] [D loss: 0.707613] [G loss: 0.692521]
[Epoch 107/200] [Batch 18/27] [D loss: 0.708831] [G loss: 0.735988]
[Epoch 107/200] [Batch 19/27] [D loss: 0.707169] [G loss: 0.723240]
[Epoch 107/200] [Batch 20/27] [D loss: 0.710701] [G loss: 0.740905]
[Epoch 107/200] [Batch 21/27] [D loss: 0.715270] [G loss: 0.742135]
[Epoch 107/200] [Batch 22/27] [D loss: 0.686781] [G loss: 0.748214]
[Epoch 107/200] [Batch 23/27] [D loss: 0.697730] [G loss: 0.751952]
[Epoch 107/200] [Batch 24/27] [D loss: 0.699849] [G loss: 0.748288]
[Epoch 107/200] [Batch 25/27] [D loss: 0.692044] [G loss: 0.727342]
[Epoch 107/200] [Batch 26/27] [D loss: 0.700049] [G loss: 0.755744]
[Epoch 108/200] [Batch 0/27] [D loss: 0.691003] [G loss: 0.725018]
[Epoch 108/200] [Batch 1/27] [D loss: 0.694111] [G loss: 0.719222]
[Epoch 108/200] [Batch 2/27] [D loss: 0.692282] [G loss: 0.703341]
[Epoch 108/200] [Batch 3/27] [D loss: 0.689128] [G loss: 0.706465]
[Epoch 108/200] [Batch 4/27] [D loss: 0.687313] [G loss: 0.724388]
[Epoch 108/200] [Batch 5/27] [D loss: 0.698122] [G loss: 0.719730]
[Epoch 108/200] [Batch 6/27] [D loss: 0.691349] [G loss: 0.733710]
[Epoch 108/200] [Batch 7/27] [D loss: 0.685489] [G loss: 0.721541]
[Epoch 108/200] [Batch 8/27] [D loss: 0.690317] [G loss: 0.731091]
[Epoch 108/200] [Batch 9/27] [D loss: 0.682978] [G loss: 0.731545]
[Epoch 108/200] [Batch 10/27] [D loss: 0.696677] [G loss: 0.720629]
[Epoch 108/200] [Batch 11/27] [D loss: 0.696716] [G loss: 0.716323]
[Epoch 108/200] [Batch 12/27] [D loss: 0.687793] [G loss: 0.732687]
[Epoch 108/200] [Batch 13/27] [D loss: 0.704297] [G loss: 0.735043]
[Epoch 108/200] [Batch 14/27] [D loss: 0.675409] [G loss: 0.728667]
[Epoch 108/200] [Batch 15/27] [D loss: 0.676599] [G loss: 0.740494]
[Epoch 108/200] [Batch 16/27] [D loss: 0.684378] [G loss: 0.735743]
[Epoch 108/200] [Batch 17/27] [D loss: 0.688363] [G loss: 0.744393]
[Epoch 108/200] [Batch 18/27] [D loss: 0.673179] [G loss: 0.721066]
[Epoch 108/200] [Batch 19/27] [D loss: 0.679840] [G loss: 0.724807]
[Epoch 108/200] [Batch 20/27] [D loss: 0.676046] [G loss: 0.720134]
[Epoch 108/200] [Batch 21/27] [D loss: 0.704280] [G loss: 0.718811]
[Epoch 108/200] [Batch 22/27] [D loss: 0.705560] [G loss: 0.683091]
[Epoch 108/200] [Batch 23/27] [D loss: 0.683333] [G loss: 0.677464]
[Epoch 108/200] [Batch 24/27] [D loss: 0.695852] [G loss: 0.685220]
[Epoch 108/200] [Batch 25/27] [D loss: 0.710520] [G loss: 0.673789]
[Epoch 108/200] [Batch 26/27] [D loss: 0.691585] [G loss: 0.650880]
[Epoch 109/200] [Batch 0/27] [D loss: 0.705975] [G loss: 0.645225]
[Epoch 109/200] [Batch 1/27] [D loss: 0.711800] [G loss: 0.658177]
[Epoch 109/200] [Batch 2/27] [D loss: 0.692626] [G loss: 0.636868]
[Epoch 109/200] [Batch 3/27] [D loss: 0.695200] [G loss: 0.659821]
[Epoch 109/200] [Batch 4/27] [D loss: 0.697105] [G loss: 0.649895]
[Epoch 109/200] [Batch 5/27] [D loss: 0.694186] [G loss: 0.658086]
[Epoch 109/200] [Batch 6/27] [D loss: 0.698550] [G loss: 0.644326]
[Epoch 109/200] [Batch 7/27] [D loss: 0.697294] [G loss: 0.649910]
[Epoch 109/200] [Batch 8/27] [D loss: 0.707952] [G loss: 0.640565]
[Epoch 109/200] [Batch 9/27] [D loss: 0.702687] [G loss: 0.659207]
[Epoch 109/200] [Batch 10/27] [D loss: 0.705761] [G loss: 0.659410]
[Epoch 109/200] [Batch 11/27] [D loss: 0.711929] [G loss: 0.661431]
[Epoch 109/200] [Batch 12/27] [D loss: 0.719284] [G loss: 0.664779]
[Epoch 109/200] [Batch 13/27] [D loss: 0.714880] [G loss: 0.671618]
[Epoch 109/200] [Batch 14/27] [D loss: 0.696223] [G loss: 0.695832]
[Epoch 109/200] [Batch 15/27] [D loss: 0.710485] [G loss: 0.681352]
[Epoch 109/200] [Batch 16/27] [D loss: 0.697352] [G loss: 0.689261]
[Epoch 109/200] [Batch 17/27] [D loss: 0.707500] [G loss: 0.673481]
[Epoch 109/200] [Batch 18/27] [D loss: 0.695366] [G loss: 0.684880]
[Epoch 109/200] [Batch 19/27] [D loss: 0.689148] [G loss: 0.698045]
[Epoch 109/200] [Batch 20/27] [D loss: 0.692304] [G loss: 0.699883]
[Epoch 109/200] [Batch 21/27] [D loss: 0.689663] [G loss: 0.699979]
[Epoch 109/200] [Batch 22/27] [D loss: 0.697802] [G loss: 0.691198]
[Epoch 109/200] [Batch 23/27] [D loss: 0.700366] [G loss: 0.687905]
[Epoch 109/200] [Batch 24/27] [D loss: 0.693285] [G loss: 0.694432]
[Epoch 109/200] [Batch 25/27] [D loss: 0.699239] [G loss: 0.697436]
[Epoch 109/200] [Batch 26/27] [D loss: 0.688145] [G loss: 0.693841]
[Epoch 110/200] [Batch 0/27] [D loss: 0.690903] [G loss: 0.702483]
[Epoch 110/200] [Batch 1/27] [D loss: 0.685981] [G loss: 0.703727]
[Epoch 110/200] [Batch 2/27] [D loss: 0.692971] [G loss: 0.683096]
[Epoch 110/200] [Batch 3/27] [D loss: 0.686125] [G loss: 0.697479]
[Epoch 110/200] [Batch 4/27] [D loss: 0.678785] [G loss: 0.697166]
[Epoch 110/200] [Batch 5/27] [D loss: 0.690888] [G loss: 0.697212]
[Epoch 110/200] [Batch 6/27] [D loss: 0.690821] [G loss: 0.695344]
[Epoch 110/200] [Batch 7/27] [D loss: 0.687071] [G loss: 0.695342]
[Epoch 110/200] [Batch 8/27] [D loss: 0.677486] [G loss: 0.696428]
[Epoch 110/200] [Batch 9/27] [D loss: 0.676260] [G loss: 0.704017]
[Epoch 110/200] [Batch 10/27] [D loss: 0.683796] [G loss: 0.702515]
[Epoch 110/200] [Batch 11/27] [D loss: 0.667973] [G loss: 0.701602]
[Epoch 110/200] [Batch 12/27] [D loss: 0.669491] [G loss: 0.699753]
[Epoch 110/200] [Batch 13/27] [D loss: 0.667454] [G loss: 0.695187]
[Epoch 110/200] [Batch 14/27] [D loss: 0.670630] [G loss: 0.687371]
[Epoch 110/200] [Batch 15/27] [D loss: 0.673344] [G loss: 0.695016]
[Epoch 110/200] [Batch 16/27] [D loss: 0.664088] [G loss: 0.685828]
[Epoch 110/200] [Batch 17/27] [D loss: 0.675270] [G loss: 0.680164]
[Epoch 110/200] [Batch 18/27] [D loss: 0.676494] [G loss: 0.690449]
[Epoch 110/200] [Batch 19/27] [D loss: 0.677812] [G loss: 0.676712]
[Epoch 110/200] [Batch 20/27] [D loss: 0.683424] [G loss: 0.675012]
[Epoch 110/200] [Batch 21/27] [D loss: 0.677254] [G loss: 0.688603]
[Epoch 110/200] [Batch 22/27] [D loss: 0.680860] [G loss: 0.674281]
[Epoch 110/200] [Batch 23/27] [D loss: 0.674222] [G loss: 0.680331]
[Epoch 110/200] [Batch 24/27] [D loss: 0.699521] [G loss: 0.682074]
[Epoch 110/200] [Batch 25/27] [D loss: 0.697497] [G loss: 0.676887]
[Epoch 110/200] [Batch 26/27] [D loss: 0.698730] [G loss: 0.670969]
[Epoch 111/200] [Batch 0/27] [D loss: 0.720004] [G loss: 0.652891]
[Epoch 111/200] [Batch 1/27] [D loss: 0.701408] [G loss: 0.692837]
[Epoch 111/200] [Batch 2/27] [D loss: 0.713268] [G loss: 0.654928]
[Epoch 111/200] [Batch 3/27] [D loss: 0.711962] [G loss: 0.686561]
[Epoch 111/200] [Batch 4/27] [D loss: 0.715012] [G loss: 0.707706]
[Epoch 111/200] [Batch 5/27] [D loss: 0.697123] [G loss: 0.741169]
[Epoch 111/200] [Batch 6/27] [D loss: 0.705805] [G loss: 0.735582]
[Epoch 111/200] [Batch 7/27] [D loss: 0.686337] [G loss: 0.724520]
[Epoch 111/200] [Batch 8/27] [D loss: 0.688697] [G loss: 0.751102]
[Epoch 111/200] [Batch 9/27] [D loss: 0.662793] [G loss: 0.809559]
[Epoch 111/200] [Batch 10/27] [D loss: 0.654826] [G loss: 0.787629]
[Epoch 111/200] [Batch 11/27] [D loss: 0.663373] [G loss: 0.783348]
[Epoch 111/200] [Batch 12/27] [D loss: 0.655147] [G loss: 0.805715]
[Epoch 111/200] [Batch 13/27] [D loss: 0.688814] [G loss: 0.769038]
[Epoch 111/200] [Batch 14/27] [D loss: 0.695496] [G loss: 0.752092]
[Epoch 111/200] [Batch 15/27] [D loss: 0.700125] [G loss: 0.705832]
[Epoch 111/200] [Batch 16/27] [D loss: 0.697721] [G loss: 0.681111]
[Epoch 111/200] [Batch 17/27] [D loss: 0.696017] [G loss: 0.676780]
[Epoch 111/200] [Batch 18/27] [D loss: 0.712526] [G loss: 0.685126]
[Epoch 111/200] [Batch 19/27] [D loss: 0.704336] [G loss: 0.665848]
[Epoch 111/200] [Batch 20/27] [D loss: 0.702761] [G loss: 0.670722]
[Epoch 111/200] [Batch 21/27] [D loss: 0.701898] [G loss: 0.672419]
[Epoch 111/200] [Batch 22/27] [D loss: 0.691817] [G loss: 0.688850]
[Epoch 111/200] [Batch 23/27] [D loss: 0.699087] [G loss: 0.673341]
[Epoch 111/200] [Batch 24/27] [D loss: 0.695674] [G loss: 0.691155]
[Epoch 111/200] [Batch 25/27] [D loss: 0.690593] [G loss: 0.692177]
[Epoch 111/200] [Batch 26/27] [D loss: 0.695150] [G loss: 0.680935]
[Epoch 112/200] [Batch 0/27] [D loss: 0.692479] [G loss: 0.679125]
[Epoch 112/200] [Batch 1/27] [D loss: 0.696794] [G loss: 0.683739]
[Epoch 112/200] [Batch 2/27] [D loss: 0.704471] [G loss: 0.682082]
[Epoch 112/200] [Batch 3/27] [D loss: 0.703146] [G loss: 0.692218]
[Epoch 112/200] [Batch 4/27] [D loss: 0.699813] [G loss: 0.692814]
[Epoch 112/200] [Batch 5/27] [D loss: 0.697676] [G loss: 0.693087]
[Epoch 112/200] [Batch 6/27] [D loss: 0.698100] [G loss: 0.689586]
[Epoch 112/200] [Batch 7/27] [D loss: 0.697629] [G loss: 0.692216]
[Epoch 112/200] [Batch 8/27] [D loss: 0.688539] [G loss: 0.691385]
[Epoch 112/200] [Batch 9/27] [D loss: 0.693827] [G loss: 0.694870]
[Epoch 112/200] [Batch 10/27] [D loss: 0.697402] [G loss: 0.697035]
[Epoch 112/200] [Batch 11/27] [D loss: 0.696450] [G loss: 0.702458]
[Epoch 112/200] [Batch 12/27] [D loss: 0.692891] [G loss: 0.702133]
[Epoch 112/200] [Batch 13/27] [D loss: 0.689570] [G loss: 0.705641]
[Epoch 112/200] [Batch 14/27] [D loss: 0.700418] [G loss: 0.692463]
[Epoch 112/200] [Batch 15/27] [D loss: 0.695420] [G loss: 0.707734]
[Epoch 112/200] [Batch 16/27] [D loss: 0.697201] [G loss: 0.687076]
[Epoch 112/200] [Batch 17/27] [D loss: 0.692008] [G loss: 0.711292]
[Epoch 112/200] [Batch 18/27] [D loss: 0.687536] [G loss: 0.700552]
[Epoch 112/200] [Batch 19/27] [D loss: 0.692728] [G loss: 0.700558]
[Epoch 112/200] [Batch 20/27] [D loss: 0.693947] [G loss: 0.691119]
[Epoch 112/200] [Batch 21/27] [D loss: 0.693125] [G loss: 0.685507]
[Epoch 112/200] [Batch 22/27] [D loss: 0.698019] [G loss: 0.691311]
[Epoch 112/200] [Batch 23/27] [D loss: 0.690856] [G loss: 0.699611]
[Epoch 112/200] [Batch 24/27] [D loss: 0.690340] [G loss: 0.695354]
[Epoch 112/200] [Batch 25/27] [D loss: 0.700992] [G loss: 0.690898]
[Epoch 112/200] [Batch 26/27] [D loss: 0.698139] [G loss: 0.694920]
[Epoch 113/200] [Batch 0/27] [D loss: 0.691542] [G loss: 0.690848]
[Epoch 113/200] [Batch 1/27] [D loss: 0.698051] [G loss: 0.693029]
[Epoch 113/200] [Batch 2/27] [D loss: 0.697961] [G loss: 0.685866]
[Epoch 113/200] [Batch 3/27] [D loss: 0.697302] [G loss: 0.682946]
[Epoch 113/200] [Batch 4/27] [D loss: 0.692994] [G loss: 0.686937]
[Epoch 113/200] [Batch 5/27] [D loss: 0.692240] [G loss: 0.689415]
[Epoch 113/200] [Batch 6/27] [D loss: 0.705822] [G loss: 0.688901]
[Epoch 113/200] [Batch 7/27] [D loss: 0.692829] [G loss: 0.686037]
[Epoch 113/200] [Batch 8/27] [D loss: 0.698967] [G loss: 0.690157]
[Epoch 113/200] [Batch 9/27] [D loss: 0.693699] [G loss: 0.691831]
[Epoch 113/200] [Batch 10/27] [D loss: 0.694639] [G loss: 0.693871]
[Epoch 113/200] [Batch 11/27] [D loss: 0.684343] [G loss: 0.683376]
[Epoch 113/200] [Batch 12/27] [D loss: 0.690937] [G loss: 0.696490]
[Epoch 113/200] [Batch 13/27] [D loss: 0.694589] [G loss: 0.684666]
[Epoch 113/200] [Batch 14/27] [D loss: 0.699656] [G loss: 0.688009]
[Epoch 113/200] [Batch 15/27] [D loss: 0.695510] [G loss: 0.693855]
[Epoch 113/200] [Batch 16/27] [D loss: 0.693348] [G loss: 0.682344]
[Epoch 113/200] [Batch 17/27] [D loss: 0.698308] [G loss: 0.691252]
[Epoch 113/200] [Batch 18/27] [D loss: 0.693856] [G loss: 0.684693]
[Epoch 113/200] [Batch 19/27] [D loss: 0.692945] [G loss: 0.686793]
[Epoch 113/200] [Batch 20/27] [D loss: 0.691168] [G loss: 0.687758]
[Epoch 113/200] [Batch 21/27] [D loss: 0.693359] [G loss: 0.688818]
[Epoch 113/200] [Batch 22/27] [D loss: 0.693275] [G loss: 0.686829]
[Epoch 113/200] [Batch 23/27] [D loss: 0.697122] [G loss: 0.676694]
[Epoch 113/200] [Batch 24/27] [D loss: 0.697947] [G loss: 0.698193]
[Epoch 113/200] [Batch 25/27] [D loss: 0.696046] [G loss: 0.697379]
[Epoch 113/200] [Batch 26/27] [D loss: 0.699110] [G loss: 0.695902]
[Epoch 114/200] [Batch 0/27] [D loss: 0.694048] [G loss: 0.690368]
[Epoch 114/200] [Batch 1/27] [D loss: 0.690908] [G loss: 0.688958]
[Epoch 114/200] [Batch 2/27] [D loss: 0.694693] [G loss: 0.692114]
[Epoch 114/200] [Batch 3/27] [D loss: 0.691068] [G loss: 0.700710]
[Epoch 114/200] [Batch 4/27] [D loss: 0.695311] [G loss: 0.696142]
[Epoch 114/200] [Batch 5/27] [D loss: 0.691034] [G loss: 0.692426]
[Epoch 114/200] [Batch 6/27] [D loss: 0.691718] [G loss: 0.696526]
[Epoch 114/200] [Batch 7/27] [D loss: 0.692291] [G loss: 0.699054]
[Epoch 114/200] [Batch 8/27] [D loss: 0.698072] [G loss: 0.696900]
[Epoch 114/200] [Batch 9/27] [D loss: 0.688394] [G loss: 0.695477]
[Epoch 114/200] [Batch 10/27] [D loss: 0.690440] [G loss: 0.696920]
[Epoch 114/200] [Batch 11/27] [D loss: 0.695665] [G loss: 0.696090]
[Epoch 114/200] [Batch 12/27] [D loss: 0.691559] [G loss: 0.699031]
[Epoch 114/200] [Batch 13/27] [D loss: 0.683310] [G loss: 0.698529]
[Epoch 114/200] [Batch 14/27] [D loss: 0.687671] [G loss: 0.693678]
[Epoch 114/200] [Batch 15/27] [D loss: 0.691982] [G loss: 0.687493]
[Epoch 114/200] [Batch 16/27] [D loss: 0.691831] [G loss: 0.684916]
[Epoch 114/200] [Batch 17/27] [D loss: 0.697934] [G loss: 0.686623]
[Epoch 114/200] [Batch 18/27] [D loss: 0.688864] [G loss: 0.687470]
[Epoch 114/200] [Batch 19/27] [D loss: 0.700163] [G loss: 0.684558]
[Epoch 114/200] [Batch 20/27] [D loss: 0.689025] [G loss: 0.692158]
[Epoch 114/200] [Batch 21/27] [D loss: 0.690374] [G loss: 0.693480]
[Epoch 114/200] [Batch 22/27] [D loss: 0.696902] [G loss: 0.694562]
[Epoch 114/200] [Batch 23/27] [D loss: 0.691698] [G loss: 0.688194]
[Epoch 114/200] [Batch 24/27] [D loss: 0.688260] [G loss: 0.691306]
[Epoch 114/200] [Batch 25/27] [D loss: 0.689209] [G loss: 0.686380]
[Epoch 114/200] [Batch 26/27] [D loss: 0.691743] [G loss: 0.694556]
[Epoch 115/200] [Batch 0/27] [D loss: 0.691871] [G loss: 0.691492]
[Epoch 115/200] [Batch 1/27] [D loss: 0.695523] [G loss: 0.695182]
[Epoch 115/200] [Batch 2/27] [D loss: 0.694215] [G loss: 0.698147]
[Epoch 115/200] [Batch 3/27] [D loss: 0.691211] [G loss: 0.694828]
[Epoch 115/200] [Batch 4/27] [D loss: 0.689549] [G loss: 0.694754]
[Epoch 115/200] [Batch 5/27] [D loss: 0.690904] [G loss: 0.704356]
[Epoch 115/200] [Batch 6/27] [D loss: 0.690521] [G loss: 0.694910]
[Epoch 115/200] [Batch 7/27] [D loss: 0.694500] [G loss: 0.689380]
[Epoch 115/200] [Batch 8/27] [D loss: 0.690550] [G loss: 0.691143]
[Epoch 115/200] [Batch 9/27] [D loss: 0.684803] [G loss: 0.696738]
[Epoch 115/200] [Batch 10/27] [D loss: 0.697380] [G loss: 0.685679]
[Epoch 115/200] [Batch 11/27] [D loss: 0.688116] [G loss: 0.690369]
[Epoch 115/200] [Batch 12/27] [D loss: 0.693794] [G loss: 0.688834]
[Epoch 115/200] [Batch 13/27] [D loss: 0.688736] [G loss: 0.690697]
[Epoch 115/200] [Batch 14/27] [D loss: 0.688239] [G loss: 0.688841]
[Epoch 115/200] [Batch 15/27] [D loss: 0.688168] [G loss: 0.692060]
[Epoch 115/200] [Batch 16/27] [D loss: 0.691019] [G loss: 0.691643]
[Epoch 115/200] [Batch 17/27] [D loss: 0.693698] [G loss: 0.679931]
[Epoch 115/200] [Batch 18/27] [D loss: 0.684024] [G loss: 0.695745]
[Epoch 115/200] [Batch 19/27] [D loss: 0.690125] [G loss: 0.678962]
[Epoch 115/200] [Batch 20/27] [D loss: 0.697727] [G loss: 0.682032]
[Epoch 115/200] [Batch 21/27] [D loss: 0.689279] [G loss: 0.688349]
[Epoch 115/200] [Batch 22/27] [D loss: 0.688732] [G loss: 0.692046]
[Epoch 115/200] [Batch 23/27] [D loss: 0.690210] [G loss: 0.690033]
[Epoch 115/200] [Batch 24/27] [D loss: 0.693802] [G loss: 0.694352]
[Epoch 115/200] [Batch 25/27] [D loss: 0.691963] [G loss: 0.687663]
[Epoch 115/200] [Batch 26/27] [D loss: 0.694591] [G loss: 0.700861]
[Epoch 116/200] [Batch 0/27] [D loss: 0.692392] [G loss: 0.710990]
[Epoch 116/200] [Batch 1/27] [D loss: 0.698249] [G loss: 0.696772]
[Epoch 116/200] [Batch 2/27] [D loss: 0.691430] [G loss: 0.698784]
[Epoch 116/200] [Batch 3/27] [D loss: 0.689153] [G loss: 0.704514]
[Epoch 116/200] [Batch 4/27] [D loss: 0.699196] [G loss: 0.702416]
[Epoch 116/200] [Batch 5/27] [D loss: 0.687954] [G loss: 0.699148]
[Epoch 116/200] [Batch 6/27] [D loss: 0.686153] [G loss: 0.696906]
[Epoch 116/200] [Batch 7/27] [D loss: 0.691193] [G loss: 0.692051]
[Epoch 116/200] [Batch 8/27] [D loss: 0.689649] [G loss: 0.700240]
[Epoch 116/200] [Batch 9/27] [D loss: 0.688702] [G loss: 0.701244]
[Epoch 116/200] [Batch 10/27] [D loss: 0.688250] [G loss: 0.694990]
[Epoch 116/200] [Batch 11/27] [D loss: 0.699391] [G loss: 0.695975]
[Epoch 116/200] [Batch 12/27] [D loss: 0.691508] [G loss: 0.694807]
[Epoch 116/200] [Batch 13/27] [D loss: 0.689410] [G loss: 0.702042]
[Epoch 116/200] [Batch 14/27] [D loss: 0.690308] [G loss: 0.698772]
[Epoch 116/200] [Batch 15/27] [D loss: 0.690940] [G loss: 0.694630]
[Epoch 116/200] [Batch 16/27] [D loss: 0.690519] [G loss: 0.692622]
[Epoch 116/200] [Batch 17/27] [D loss: 0.695256] [G loss: 0.689941]
[Epoch 116/200] [Batch 18/27] [D loss: 0.691582] [G loss: 0.696880]
[Epoch 116/200] [Batch 19/27] [D loss: 0.687317] [G loss: 0.692427]
[Epoch 116/200] [Batch 20/27] [D loss: 0.692343] [G loss: 0.695438]
[Epoch 116/200] [Batch 21/27] [D loss: 0.687235] [G loss: 0.692485]
[Epoch 116/200] [Batch 22/27] [D loss: 0.695205] [G loss: 0.689173]
[Epoch 116/200] [Batch 23/27] [D loss: 0.694707] [G loss: 0.692984]
[Epoch 116/200] [Batch 24/27] [D loss: 0.687747] [G loss: 0.690226]
[Epoch 116/200] [Batch 25/27] [D loss: 0.694195] [G loss: 0.698713]
[Epoch 116/200] [Batch 26/27] [D loss: 0.705839] [G loss: 0.693295]
[Epoch 117/200] [Batch 0/27] [D loss: 0.693105] [G loss: 0.693792]
[Epoch 117/200] [Batch 1/27] [D loss: 0.695349] [G loss: 0.698712]
[Epoch 117/200] [Batch 2/27] [D loss: 0.696153] [G loss: 0.689605]
[Epoch 117/200] [Batch 3/27] [D loss: 0.697321] [G loss: 0.699318]
[Epoch 117/200] [Batch 4/27] [D loss: 0.691680] [G loss: 0.694421]
[Epoch 117/200] [Batch 5/27] [D loss: 0.695153] [G loss: 0.699267]
[Epoch 117/200] [Batch 6/27] [D loss: 0.694221] [G loss: 0.693858]
[Epoch 117/200] [Batch 7/27] [D loss: 0.694808] [G loss: 0.695858]
[Epoch 117/200] [Batch 8/27] [D loss: 0.689932] [G loss: 0.693947]
[Epoch 117/200] [Batch 9/27] [D loss: 0.692096] [G loss: 0.686093]
[Epoch 117/200] [Batch 10/27] [D loss: 0.693930] [G loss: 0.697594]
[Epoch 117/200] [Batch 11/27] [D loss: 0.692877] [G loss: 0.695077]
[Epoch 117/200] [Batch 12/27] [D loss: 0.691949] [G loss: 0.700730]
[Epoch 117/200] [Batch 13/27] [D loss: 0.689992] [G loss: 0.697329]
[Epoch 117/200] [Batch 14/27] [D loss: 0.698286] [G loss: 0.690121]
[Epoch 117/200] [Batch 15/27] [D loss: 0.688873] [G loss: 0.691695]
[Epoch 117/200] [Batch 16/27] [D loss: 0.690418] [G loss: 0.688424]
[Epoch 117/200] [Batch 17/27] [D loss: 0.696842] [G loss: 0.682375]
[Epoch 117/200] [Batch 18/27] [D loss: 0.690789] [G loss: 0.686776]
[Epoch 117/200] [Batch 19/27] [D loss: 0.689702] [G loss: 0.685130]
[Epoch 117/200] [Batch 20/27] [D loss: 0.691996] [G loss: 0.692118]
[Epoch 117/200] [Batch 21/27] [D loss: 0.686860] [G loss: 0.695783]
[Epoch 117/200] [Batch 22/27] [D loss: 0.691178] [G loss: 0.697799]
[Epoch 117/200] [Batch 23/27] [D loss: 0.671436] [G loss: 0.729942]
[Epoch 117/200] [Batch 24/27] [D loss: 0.676515] [G loss: 0.751150]
[Epoch 117/200] [Batch 25/27] [D loss: 0.678049] [G loss: 0.743494]
[Epoch 117/200] [Batch 26/27] [D loss: 0.668069] [G loss: 0.764868]
[Epoch 118/200] [Batch 0/27] [D loss: 0.678366] [G loss: 0.718092]
[Epoch 118/200] [Batch 1/27] [D loss: 0.682810] [G loss: 0.701885]
[Epoch 118/200] [Batch 2/27] [D loss: 0.694875] [G loss: 0.692382]
[Epoch 118/200] [Batch 3/27] [D loss: 0.685611] [G loss: 0.682960]
[Epoch 118/200] [Batch 4/27] [D loss: 0.694238] [G loss: 0.685764]
[Epoch 118/200] [Batch 5/27] [D loss: 0.704044] [G loss: 0.680339]
[Epoch 118/200] [Batch 6/27] [D loss: 0.690595] [G loss: 0.683139]
[Epoch 118/200] [Batch 7/27] [D loss: 0.690600] [G loss: 0.679420]
[Epoch 118/200] [Batch 8/27] [D loss: 0.687484] [G loss: 0.680027]
[Epoch 118/200] [Batch 9/27] [D loss: 0.688877] [G loss: 0.660376]
[Epoch 118/200] [Batch 10/27] [D loss: 0.698748] [G loss: 0.666333]
[Epoch 118/200] [Batch 11/27] [D loss: 0.702205] [G loss: 0.675336]
[Epoch 118/200] [Batch 12/27] [D loss: 0.692197] [G loss: 0.674140]
[Epoch 118/200] [Batch 13/27] [D loss: 0.695423] [G loss: 0.688971]
[Epoch 118/200] [Batch 14/27] [D loss: 0.697462] [G loss: 0.683241]
[Epoch 118/200] [Batch 15/27] [D loss: 0.699221] [G loss: 0.676316]
[Epoch 118/200] [Batch 16/27] [D loss: 0.705715] [G loss: 0.679465]
[Epoch 118/200] [Batch 17/27] [D loss: 0.692506] [G loss: 0.688389]
[Epoch 118/200] [Batch 18/27] [D loss: 0.707693] [G loss: 0.683862]
[Epoch 118/200] [Batch 19/27] [D loss: 0.696934] [G loss: 0.701613]
[Epoch 118/200] [Batch 20/27] [D loss: 0.704002] [G loss: 0.691690]
[Epoch 118/200] [Batch 21/27] [D loss: 0.702606] [G loss: 0.697712]
[Epoch 118/200] [Batch 22/27] [D loss: 0.698978] [G loss: 0.713481]
[Epoch 118/200] [Batch 23/27] [D loss: 0.698396] [G loss: 0.693315]
[Epoch 118/200] [Batch 24/27] [D loss: 0.686920] [G loss: 0.700942]
[Epoch 118/200] [Batch 25/27] [D loss: 0.698286] [G loss: 0.705587]
[Epoch 118/200] [Batch 26/27] [D loss: 0.693309] [G loss: 0.707684]
[Epoch 119/200] [Batch 0/27] [D loss: 0.698220] [G loss: 0.719515]
[Epoch 119/200] [Batch 1/27] [D loss: 0.696180] [G loss: 0.711926]
[Epoch 119/200] [Batch 2/27] [D loss: 0.687663] [G loss: 0.714412]
[Epoch 119/200] [Batch 3/27] [D loss: 0.692912] [G loss: 0.717884]
[Epoch 119/200] [Batch 4/27] [D loss: 0.691543] [G loss: 0.699588]
[Epoch 119/200] [Batch 5/27] [D loss: 0.701573] [G loss: 0.706479]
[Epoch 119/200] [Batch 6/27] [D loss: 0.692924] [G loss: 0.714125]
[Epoch 119/200] [Batch 7/27] [D loss: 0.697645] [G loss: 0.705844]
[Epoch 119/200] [Batch 8/27] [D loss: 0.688833] [G loss: 0.699726]
[Epoch 119/200] [Batch 9/27] [D loss: 0.688499] [G loss: 0.690391]
[Epoch 119/200] [Batch 10/27] [D loss: 0.694047] [G loss: 0.703602]
[Epoch 119/200] [Batch 11/27] [D loss: 0.704183] [G loss: 0.705163]
[Epoch 119/200] [Batch 12/27] [D loss: 0.689066] [G loss: 0.679035]
[Epoch 119/200] [Batch 13/27] [D loss: 0.690365] [G loss: 0.699830]
[Epoch 119/200] [Batch 14/27] [D loss: 0.693437] [G loss: 0.688530]
[Epoch 119/200] [Batch 15/27] [D loss: 0.702920] [G loss: 0.689615]
[Epoch 119/200] [Batch 16/27] [D loss: 0.688135] [G loss: 0.691041]
[Epoch 119/200] [Batch 17/27] [D loss: 0.693152] [G loss: 0.694248]
[Epoch 119/200] [Batch 18/27] [D loss: 0.694888] [G loss: 0.698476]
[Epoch 119/200] [Batch 19/27] [D loss: 0.699596] [G loss: 0.690805]
[Epoch 119/200] [Batch 20/27] [D loss: 0.697426] [G loss: 0.683511]
[Epoch 119/200] [Batch 21/27] [D loss: 0.692564] [G loss: 0.691453]
[Epoch 119/200] [Batch 22/27] [D loss: 0.692496] [G loss: 0.688394]
